IndividualNumber,ROINumber,ImageLabel,IL_Site,IL_Number,IL_DV,TubeLabel,Event,TaxonCode,Family,Subfamily,Supertribe,Tribe,Subtribe,Genus,Group,SubspeciesEpithet,SpeciesName,Area_SQ_mm_Dorsal,Perimeter_Dorsal,BBWidth_Dorsal,BBHeight_Dorsal,MajorAxis_Dorsal,MinorAxis_Dorsal,Angle_Dorsal,Circ_Dorsal,Feret_Dorsal,IntDen_Dorsal,RawIntDen_Dorsal,FeretX_Dorsal,FeretY_Dorsal,FeretAngle_Dorsal,MinFeret_Dorsal,AR_Dorsal,Round_Dorsal,Solidity_Dorsal,Area_SQ_mm_Ventral,Perimeter_Ventral,BBWidth_Ventral,BBHeight_Ventral,MajorAxis_Ventral,MinorAxis_Ventral,Angle_Ventral,Circ_Ventral,Feret_Ventral,IntDen_Ventral,RawIntDen_Ventral,FeretX_Ventral,FeretY_Ventral,FeretAngle_Ventral,MinFeret_Ventral,AR_Ventral,Round_Ventral,Solidity_Ventral,cIL_Site,cIL_Number,cROINumber,mean_Red_Dorsal,stddev_Red_Dorsal,min_Red_Dorsal,max_Red_Dorsal,intden_Red_Dorsal,skew_Red_Dorsal,kurt_Red_Dorsal,rawintdens_Red_Dorsal,mean_Green_Dorsal,stddev_Green_Dorsal,min_Green_Dorsal,max_Green_Dorsal,intden_Green_Dorsal,skew_Green_Dorsal,kurt_Green_Dorsal,rawintdens_Green_Dorsal,mean_Blue_Dorsal,stddev_Blue_Dorsal,min_Blue_Dorsal,max_Blue_Dorsal,intden_Blue_Dorsal,skew_Blue_Dorsal,kurt_Blue_Dorsal,rawintdens_Blue_Dorsal,mean_Red_Ventral,stddev_Red_Ventral,min_Red_Ventral,max_Red_Ventral,intden_Red_Ventral,skew_Red_Ventral,kurt_Red_Ventral,rawintdens_Red_Ventral,mean_Green_Ventral,stddev_Green_Ventral,min_Green_Ventral,max_Green_Ventral,intden_Green_Ventral,skew_Green_Ventral,kurt_Green_Ventral,rawintdens_Green_Ventral,mean_Blue_Ventral,stddev_Blue_Ventral,min_Blue_Ventral,max_Blue_Ventral,intden_Blue_Ventral,skew_Blue_Ventral,kurt_Blue_Ventral,rawintdens_Blue_Ventral
53,53,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_002.20160817.PTEMEL.01,STEI_002.20160817,PTEMEL,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,melanarius,melanarius,Pterostichus melanarius melanarius,98.339,75.346,10.273,19.545,18.337,6.828,84.421,0.218,19.803,8358.8,1011420,98.273,163.273,80.754,10.192,2.685,0.372,0.643,98.182,86.768,11.636,19.818,18.341,6.816,82.642,0.164,19.878,8345.46,1009800,99,162.909,85.541,10.383,2.691,0.372,0.638,STEI,2,53,52.972,37.275,0,181,935.909,1.771,2.291,682278,51.108,36.004,3,180,902.97,1.915,2.917,658265,53.797,34.03,12,179,950.494,2.037,3.42,692910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,55,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_002.20160817.PTEMEL.01,STEI_002.20160817,PTEMEL,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,melanarius,melanarius,Pterostichus melanarius melanarius,111.43,127.741,14.545,21.273,19.318,7.344,81.64,0.086,21.834,9471.53,1146060,108.818,162.818,48.545,11.905,2.63,0.38,0.51,106.983,122.89,15,20.364,18.518,7.356,97.44,0.089,22.131,9093.59,1100320,108.909,143.364,132.669,11.589,2.517,0.397,0.505,STEI,2,55,44.185,27.753,0,182,817.218,2.178,5.445,595752,41.519,24.178,1,154,767.903,1.885,3.615,559801,41.041,21.074,1,120,759.067,1.705,3.145,553360,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55,56,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_002.20160817.PTEMEL.01,STEI_002.20160817,PTEMEL,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,melanarius,melanarius,Pterostichus melanarius melanarius,101.091,125.325,13.727,19.909,17.276,7.451,108.948,0.081,20.462,8592.73,1039720,129.273,146.364,112.463,12.792,2.319,0.431,0.521,100.165,102.493,13.818,20.727,17.83,7.153,107.614,0.12,20.756,8514.05,1030200,137.909,164.182,86.987,12.514,2.493,0.401,0.581,STEI,2,56,42.504,25.149,1,150,714.635,1.704,2.896,520969,40.167,23.429,1,135,675.35,1.671,2.931,492330,40.454,22.253,1,142,680.165,1.594,2.914,495840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,48,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_002.20160817.PTEMEL.01,STEI_002.20160817,PTEMEL,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,melanarius,melanarius,Pterostichus melanarius melanarius,98.975,118.062,15.182,20.727,16.566,7.607,87.752,0.089,21.06,8412.89,1017960,65.909,161.455,79.806,14.609,2.178,0.459,0.485,105.198,134.549,16.636,21.091,16.659,8.04,81.477,0.073,21.119,8941.86,1081960,64.455,164.909,87.039,15.317,2.072,0.483,0.441,STEI,2,48,47.369,27.077,4,166,787.602,1.751,2.654,574162,45.054,25.423,1,165,749.114,1.846,3.25,546104,45.138,23.925,3,164,750.498,1.938,3.953,547113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,52,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_002.20160817.PTEMEL.01,STEI_002.20160817,PTEMEL,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,melanarius,melanarius,Pterostichus melanarius melanarius,86.802,103.411,13.273,18.364,16.869,6.552,75.639,0.102,19.359,7378.14,892755,81.091,161.364,64.999,10.091,2.575,0.388,0.615,95.19,82.932,11.727,18.273,16.738,7.241,86.251,0.174,18.324,8091.16,979030,83.818,144,94.268,11.397,2.312,0.433,0.649,STEI,2,52,53.603,27.552,13,164,796.472,1.771,2.625,580628,50.949,26.428,15,162,757.03,1.905,3.26,551875,52.46,25.061,15,163,779.491,2.018,3.89,568249,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
57,57,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_002.20160817.PTEMEL.01,STEI_002.20160817,PTEMEL,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,melanarius,melanarius,Pterostichus melanarius melanarius,80.347,108.635,13.273,18.273,14.503,7.054,88.837,0.086,18.287,6829.5,826370,165.545,164.091,87.721,12.856,2.056,0.486,0.515,85.612,100.574,13.364,17.545,15.366,7.094,115.741,0.106,19.246,7276.98,880515,171.909,145.636,114.265,12.489,2.166,0.462,0.538,STEI,2,57,50.088,26.462,7,178,672.989,1.872,3.248,490609,47.178,24.452,3,176,633.894,1.948,3.864,462109,47.29,22.996,5,175,635.399,2.023,4.533,463206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,54,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_002.20160817.PTEMEL.01,STEI_002.20160817,PTEMEL,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,melanarius,melanarius,Pterostichus melanarius melanarius,89.24,54.528,8.091,19.909,19.201,5.918,101.502,0.377,20.162,7585.37,917830,148,144.636,99.08,7.233,3.245,0.308,0.796,89.579,75.156,14.273,15.818,19.104,5.97,128.264,0.199,20.313,7614.17,921315,145,148.909,130.462,8.966,3.2,0.312,0.692,STEI,2,54,46.047,27.124,2,170,698.658,2.16,5.12,509322,43.036,25.627,1,169,652.984,2.395,6.673,476025,43.321,24.593,1,170,657.305,2.519,7.643,479175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,58,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_009.S.20160914.SYNIMP.01,STEI_009.20160914,SYNIMP,Carabidae,Harpalinae,Harpalitae,Sphodrini,Synuchina,Synuchus,impunctatus,impunctatus,Synuchus impunctatus,33.223,40.473,5.182,11.182,10.529,4.017,96.934,0.255,11.301,2823.97,341700,21.727,192.273,81.674,4.965,2.621,0.382,0.742,29.504,32.429,5.455,10.727,10.52,3.571,101.261,0.353,11.015,2507.85,303450,18.364,180.364,106.79,4.207,2.946,0.339,0.778,STEI,2,58,52.259,28.23,17,165,288.177,1.818,2.68,210081,46.274,23.98,8,139,255.176,1.778,2.576,186023,44.951,21.496,7,120,247.879,1.782,2.801,180704,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,59,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_009.N.20160817.PTENOV.01,STEI_009.20160817,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,90.331,83.262,19,10.273,17.779,6.469,161.715,0.164,19.184,7678.1,929050,88.364,186.545,165.174,8.926,2.748,0.364,0.632,89.653,82.165,18.636,9.727,18.054,6.323,165.156,0.167,19.218,7620.5,922080,84.818,186.909,163.794,7.956,2.855,0.35,0.737,STEI,2,59,50.268,29.423,7,170,774.428,1.836,3.042,564558,46.55,27.599,6,168,717.154,2.045,4.18,522805,45.883,26.659,2,166,706.874,2.14,4.847,515311,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62,62,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_002.W.20160831.PTEMEL.01,STEI_002.20160831,PTEMEL,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,melanarius,melanarius,Pterostichus melanarius melanarius,99.298,85.459,11.273,19.818,18.155,6.964,115.001,0.171,21.271,8440.29,1021280,38.364,205.727,111.301,8.009,2.607,0.384,0.725,101.777,80.379,10.364,20.545,17.936,7.225,82.977,0.198,20.634,8651.03,1046780,44.091,225.636,84.691,10.242,2.483,0.403,0.677,STEI,2,62,41.371,23.774,0,163,684.126,1.987,4.563,498728,38.594,22.236,1,161,638.2,1.947,4.579,465248,38.499,21.312,0,159,636.639,1.908,4.734,464110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,60,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_002.W.20160831.PTEMEL.01,STEI_002.20160831,PTEMEL,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,melanarius,melanarius,Pterostichus melanarius melanarius,102.595,90.566,11.182,20.364,18.41,7.096,78.541,0.157,21.058,8720.58,1055190,12.909,222.273,75.244,9.641,2.595,0.385,0.633,102.256,98.725,9.364,20.364,18.44,7.061,88.959,0.132,20.416,8691.78,1051700,6,205.273,94.086,9.36,2.612,0.383,0.643,STEI,2,60,45.925,30.077,3,167,800.953,1.6,1.814,583895,43.259,28.467,1,162,754.443,1.641,2.061,549989,43.394,27.436,1,164,756.805,1.703,2.41,551711,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,61,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_002.W.20160831.PTEMEL.01,STEI_002.20160831,PTEMEL,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,melanarius,melanarius,Pterostichus melanarius melanarius,92.554,94.809,11.091,18.273,16.337,7.213,78.252,0.129,19.804,7867.07,951915,22.545,223.455,67.319,8.891,2.265,0.442,0.674,94.793,72.711,9.364,18.364,15.879,7.601,84.875,0.225,18.607,8057.44,974950,25.364,208.091,99.278,9.269,2.089,0.479,0.711,STEI,2,61,54.625,26.473,7,168,840.738,1.419,1.731,612898,48.798,23.795,8,151,751.041,1.621,2.317,547509,45.494,21.107,4,148,700.189,1.81,3.208,510438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,64,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_009.S.20160622.PTENOV.02,STEI_009.20160622,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,95.645,94.348,10.818,21.727,17.286,7.045,91.261,0.135,22.06,8129.79,983705,10.455,241,99.967,9.842,2.454,0.408,0.577,94.926,103.195,9.364,22.182,16.843,7.176,89.34,0.112,22.78,8068.68,976310,6.636,264.727,74.965,9.364,2.347,0.426,0.586,STEI,2,64,49.628,30.734,5,161,791.195,1.258,0.585,576781,45.552,28.371,2,151,726.21,1.291,0.705,529407,44.84,27.052,0,155,714.855,1.344,0.963,521129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,65,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_009.S.20160622.PTENOV.02,STEI_009.20160622,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,88.843,62.415,11.273,15.636,16.39,6.902,120.807,0.287,17.776,7551.65,913750,38.545,246.364,123.528,10.175,2.375,0.421,0.724,94.595,66.735,10.091,19.455,17.941,6.713,91.329,0.267,19.458,8040.58,972910,45,242.727,91.071,9.971,2.672,0.374,0.748,STEI,2,65,45.754,25.287,7,178,682.916,2.322,6.225,497846,42.154,23.309,3,176,629.185,2.594,8.315,458676,41.669,22.33,6,178,621.953,2.812,10.06,453404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,63,STEI_02_DORSAL.tif,STEI,2,Dorsal,STEI_009.S.20160622.PTENOV.02,STEI_009.20160622,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,104.008,86.008,11.545,19.182,18.494,7.161,90.643,0.177,19.49,8840.7,1069720,23.818,258.727,79.791,11.293,2.583,0.387,0.646,100.083,85.029,11.545,19.182,18.239,6.987,94.445,0.174,19.648,8507.03,1029350,24,246,118.462,10.845,2.611,0.383,0.588,STEI,2,63,49.44,33.431,3,166,885.45,1.515,1.305,645493,45.257,30.837,2,157,810.52,1.661,1.931,590869,44.354,29.634,1,160,794.364,1.793,2.549,579091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7,7,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,88.736,54.182,8.364,17.636,16.646,6.787,93.552,0.38,17.739,7542.52,912645,105.818,6,96.178,8.364,2.453,0.408,0.839,86.033,56.896,8,16.818,16.609,6.595,92.025,0.334,16.846,7312.81,884850,108.182,1.636,96.818,7.94,2.518,0.397,0.83,STEI,3,7,48.042,28.661,3,158,732.562,1.843,2.811,534038,44.868,27.318,3,157,684.162,1.962,3.421,498754,44.927,26.803,1,157,685.06,2,3.8,499409,52.547,34.234,0,171,822.004,1.387,1.385,599241,47.791,33.457,0,166,747.612,1.495,1.807,545009,46.374,32.636,0,168,725.449,1.562,2.141,528852
10,9,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,88.884,68.099,11.727,16.636,16.084,7.036,75.612,0.241,17.154,7555.17,914175,149,23.727,75.89,10.554,2.286,0.437,0.698,89.438,77.503,9.818,17.455,16.304,6.985,93.958,0.187,17.489,7602.23,919870,149.455,1.545,93.576,9.136,2.334,0.428,0.7,STEI,3,9,51.822,34.189,11,175,799.23,1.816,2.538,582639,47.756,32.405,1,172,736.524,1.973,3.316,536926,47.478,31.407,4,171,732.228,2.089,3.97,533794,58.83,40.544,0,183,1036.59,1.294,0.672,755671,54.08,39.273,0,178,952.896,1.398,1.038,694661,52.113,38.057,0,178,918.228,1.444,1.246,669388
9,2,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,76.38,71.772,8.364,17,15.699,6.195,75.461,0.186,17.796,6492.31,785570,133.182,21.727,70.917,8.33,2.534,0.395,0.713,72.091,67.363,9.182,17.273,15.11,6.075,99.668,0.2,17.442,6127.73,741455,138.182,2.455,99.904,9.026,2.487,0.402,0.666,STEI,3,2,47.993,27.012,6,168,615.016,1.847,2.748,448347,44.292,24.933,2,167,567.595,1.945,3.365,413777,43.808,23.702,4,165,561.385,2.014,3.892,409250,47.777,32.043,0,173,720.916,1.608,1.934,525548,41.338,30.467,0,161,623.753,1.667,2.319,454716,39.854,29.764,0,167,601.37,1.751,2.852,438399
12,8,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,103.058,66.45,17.091,16.636,17.431,7.528,65.118,0.293,22.433,8759.92,1059950,173.545,22.273,40.727,9.721,2.316,0.432,0.66,104.256,71.82,13.818,19.182,17.367,7.643,97.614,0.254,22.033,8861.78,1072280,178.455,3.818,119.95,10.352,2.272,0.44,0.646,STEI,3,8,51.607,31.933,4,174,924.261,1.744,2.268,673786,48.123,30.522,6,172,861.855,1.908,2.995,628292,47.996,29.68,2,172,859.578,1.991,3.467,626632,58.068,41.868,0,182,1022.77,1.376,0.829,745597,53.242,40.538,0,178,937.752,1.485,1.209,683621,52.275,39.576,0,178,920.722,1.571,1.549,671206
11,10,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,91.678,90.995,12.364,17.091,15.409,7.575,69.062,0.139,17.385,7792.6,942905,164.727,24.636,79.454,9.777,2.034,0.492,0.67,95.86,88.886,13,17.182,16.01,7.624,61.254,0.152,18.473,8148.06,985915,157.909,18.636,50.592,9.416,2.1,0.476,0.694,STEI,3,10,47.73,30.434,3,153,744.568,1.622,1.651,542790,44.43,28.608,1,150,693.082,1.722,2.149,505257,44.075,27.472,0,151,687.54,1.763,2.476,501217,45.957,29.045,0,184,656.568,1.658,2.701,478638,41.204,27.384,0,179,588.663,1.73,3.223,429135,40.206,25.926,0,181,574.416,1.756,3.616,418749
1,11,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,87.471,67.581,10.091,18.273,16.425,6.781,77.251,0.241,19.122,7435.04,899640,14.455,25.727,70.273,9.981,2.422,0.413,0.721,87.645,67.075,10.727,19.273,16.533,6.75,93.421,0.245,19.342,7449.79,901425,5.727,6.091,94.853,10.115,2.449,0.408,0.713,STEI,3,11,45.56,25.772,7,173,665.021,1.936,3.741,484800,41.802,24.356,2,167,610.171,2.003,4.422,444815,41.547,23.161,1,171,606.444,1.917,4.465,442098,52.759,32.265,0,183,756.936,1.538,2.015,551806,47.425,30.996,0,177,680.414,1.703,2.74,496022,46.232,30.122,0,179,663.287,1.791,3.211,483536
8,1,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,83.851,74.327,7.818,18.455,15.995,6.675,97.835,0.191,18.512,7127.35,862410,125.818,2.182,94.507,7.818,2.396,0.417,0.738,90.901,74.726,16.636,12.818,16.539,6.998,32.835,0.205,18.213,7726.57,934915,114.818,18.636,31.945,8.274,2.364,0.423,0.785,STEI,3,1,47.678,26.846,6,143,666.254,1.483,1.224,485699,44.502,25.473,2,138,621.861,1.544,1.482,453337,44.35,24.727,2,137,619.742,1.569,1.661,451792,45.741,30.499,0,165,668.486,1.756,2.718,487326,41.113,29.132,0,160,600.841,1.853,3.278,438013,40.308,28.259,0,161,589.082,1.899,3.574,429441
3,6,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,97.736,81.11,12.727,17.091,16.222,7.671,95.574,0.187,17.909,8307.52,1005210,41.909,8,127.161,10.858,2.115,0.473,0.633,96.62,85.186,15.818,16.455,15.999,7.689,58.939,0.167,18.401,8212.69,993735,37.909,23.091,53.64,11.127,2.081,0.481,0.598,STEI,3,6,59.748,45.825,2,191,1086.7,1.546,1.213,792202,55.961,44.399,3,187,1017.82,1.654,1.599,741989,56.056,43.647,3,188,1019.54,1.718,1.846,743248,46.443,28.316,2,163,682.311,1.756,2.668,497405,41.922,26.608,0,160,615.89,1.854,3.231,448984,40.804,24.84,0,162,599.473,1.92,3.727,437016
6,4,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,95.364,76.116,10.364,16.364,16.138,7.524,102.61,0.207,17.05,8105.91,980815,91.545,5.182,109.304,9.256,2.145,0.466,0.727,97.736,80.603,12.455,16.909,16.619,7.488,69.545,0.189,17.95,8307.52,1005210,88.909,25.455,69.546,10.92,2.219,0.451,0.635,STEI,3,4,53.482,34.956,1,175,890.337,1.345,0.847,649056,49.715,32.976,1,170,827.626,1.446,1.254,603339,49.311,32.021,0,172,820.898,1.509,1.596,598435,48.958,32.414,3,171,872.925,1.671,2.14,636362,44.178,30.493,1,166,787.695,1.849,3.023,574230,43.203,30.116,1,167,770.311,2.058,3.883,561557
2,3,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,91.62,90.054,10.273,21.545,17.467,6.679,93.13,0.142,21.569,7787.69,942310,31.727,4.909,92.657,9.902,2.615,0.382,0.604,85.347,80.535,10.727,19.818,16.258,6.684,87.397,0.165,19.853,7254.5,877795,31.727,28.636,86.587,10.695,2.432,0.411,0.608,STEI,3,3,43.558,26.877,9,162,668.672,2.064,3.718,487462,40.233,24.911,4,158,617.626,2.178,4.555,450249,40.192,23.629,3,158,616.999,2.214,4.994,449792,46.152,28.878,0,173,558.885,1.905,3.488,407427,41.326,27.447,1,167,500.442,2.027,4.217,364822,40.194,26.578,0,161,486.735,2.127,4.763,354830
4,5,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,83.901,75.593,13.273,18.364,15.018,7.113,84.211,0.185,18.949,7131.57,862920,61,23.727,72.695,12.732,2.111,0.474,0.558,83.884,72.823,14.545,15.727,15.117,7.065,57.318,0.199,17.372,7130.17,862750,54.364,21.273,33.69,11.229,2.14,0.467,0.62,STEI,3,5,54.635,33.664,3,176,802.355,1.583,1.617,584917,50.621,31.85,1,173,743.416,1.712,2.215,541950,50.606,30.622,1,176,743.2,1.817,2.792,541793,47.358,31.706,0,171,759.684,1.553,1.679,553810,43.041,30.148,0,163,690.429,1.632,2.043,503323,42.08,29.322,0,162,675.008,1.722,2.442,492081
5,12,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,84.521,82.346,11,15.455,14.328,7.511,89.141,0.157,15.637,7184.26,869295,76.364,9.545,127.203,10.942,1.908,0.524,0.64,84.628,87.354,12,16.455,14.422,7.472,86.736,0.139,18.262,7193.39,870400,71,27.455,54.728,10.445,1.93,0.518,0.601,STEI,3,12,48.781,31.987,2,170,705.479,1.695,2.247,514294,45.38,30.223,2,166,656.3,1.786,2.808,478443,45.241,28.989,0,165,654.284,1.851,3.259,476973,50.986,35.77,1,177,744.933,1.744,2.489,543056,46.668,34.434,0,173,681.835,1.897,3.224,497058,45.311,33.237,0,171,662.016,1.987,3.724,482610
19,15,STEI_03_DORSAL.tif,STEI,3,Dorsal,STEI_009.20160720.PTENOV.01,STEI_009.20160720,PTENOV,Carabidae,Harpalinae,Pterostichitae,Pterostichini,Pterostichini,Pterostichus,stygicus,novus,Pterostichus novus,91.86,65.364,8.545,18.182,17.625,6.636,91.943,0.27,18.22,7808.06,944775,108.182,44.818,86.281,8.444,2.656,0.377,0.794,86.19,64.402,10.273,16.364,16.198,6.775,67.825,0.261,17.506,7326.16,886465,104.818,41.545,68.364,8.81,2.391,0.418,0.746,STEI,3,15,47.981,29.877,9,173,739.656,2.118,4.072,539209,44.298,26.854,5,166,682.882,2.138,4.187,497821,43.093,23.767,3,167,664.305,2.07,4.252,484278,44.183,28.376,1,173,600.204,2.181,4.813,437549,39.723,27.445,0,169,539.605,2.267,5.446,393372,38.787,26.891,0,169,526.89,2.326,5.899,384103
